City,Date,Value,Year,Month,Value_lag1,temperature_2m_mean (°C)_lag1,temperature_2m_max (°C)_lag1,temperature_2m_min (°C)_lag1,apparent_temperature_mean (°C)_lag1,apparent_temperature_max (°C)_lag1,apparent_temperature_min (°C)_lag1,precipitation_sum (mm)_lag1,rain_sum (mm)_lag1,precipitation_hours (h)_lag1,shortwave_radiation_sum (MJ/m²)_lag1,et0_fao_evapotranspiration (mm)_lag1,wind_speed_10m_max (km/h)_lag1,wind_gusts_10m_max (km/h)_lag1,wind_direction_10m_dominant (°)_lag1,weather_code (wmo code)_lag1,utc_offset_seconds_lag1
Badulla,2017-12-01,178,2017,12,174.0,21.84333333333333,25.266666666666666,19.033333333333335,25.0,29.336666666666666,21.196666666666665,471.1,471.1,339.0,399.14,77.98,26.2,67.7,236.63333333333333,63.0,19800.0
Badulla,2018-01-01,76,2018,1,178.0,21.325806451612905,24.529032258064515,18.68064516129032,24.287096774193547,28.23548387096774,21.03548387096774,143.8,143.8,328.0,461.04,84.98,18.2,45.0,293.9032258064516,51.0,19800.0
Badulla,2018-02-01,40,2018,2,76.0,20.274193548387096,23.825806451612905,17.16774193548387,22.490322580645163,27.041935483870965,18.506451612903227,95.60000000000001,95.60000000000001,224.0,547.75,98.08,18.7,45.7,287.4193548387097,51.0,19800.0
Badulla,2018-03-01,28,2018,3,40.0,21.103571428571428,24.710714285714285,18.05,23.982142857142858,29.035714285714285,19.982142857142858,196.8,196.8,275.0,507.08,93.0,13.4,33.8,308.14285714285717,53.0,19800.0
Badulla,2018-04-01,32,2018,4,28.0,22.429032258064513,26.335483870967742,18.94193548387097,25.838709677419356,31.248387096774195,21.15806451612903,138.1,138.1,255.0,604.92,117.71000000000001,14.6,43.9,224.06451612903226,53.0,19800.0
Badulla,2018-05-01,27,2018,5,32.0,22.973333333333336,27.23,19.15666666666667,26.696666666666665,32.64666666666667,21.523333333333333,109.7,109.7,187.0,606.25,119.25,11.1,33.8,192.1,51.0,19800.0
Badulla,2018-06-01,58,2018,6,27.0,23.51290322580645,27.503225806451614,19.97741935483871,27.425806451612903,32.825806451612905,22.725806451612904,254.5,254.5,206.0,536.09,108.03,10.9,33.5,199.41935483870967,63.0,19800.0
Badulla,2018-07-01,74,2018,7,58.0,24.316666666666666,28.666666666666668,20.456666666666667,27.703333333333333,33.42333333333333,22.89,92.5,92.5,112.0,616.64,125.63,15.5,48.2,228.26666666666668,63.0,19800.0
Badulla,2018-08-01,72,2018,8,74.0,24.374193548387098,29.22258064516129,20.206451612903226,27.106451612903225,33.33870967741935,22.151612903225807,81.80000000000001,81.80000000000001,119.0,632.55,134.47,25.9,67.0,214.5483870967742,51.0,19800.0
Badulla,2018-09-01,39,2018,9,72.0,24.483870967741936,29.85483870967742,20.032258064516128,26.896774193548385,33.251612903225805,21.919354838709676,59.6,59.6,138.0,624.47,134.5,18.2,53.3,206.51612903225808,51.0,19800.0
Badulla,2018-10-01,39,2018,10,39.0,24.53666666666667,30.186666666666667,19.743333333333332,27.153333333333332,33.68666666666667,21.676666666666666,192.4,192.4,166.0,626.35,134.69,16.1,47.9,180.8,51.0,19800.0
Badulla,2018-11-01,64,2018,11,39.0,22.419354838709676,26.061290322580643,19.548387096774192,26.151612903225807,30.729032258064517,22.383870967741935,464.4,464.4,346.0,481.15,93.82000000000001,15.1,39.6,246.70967741935485,63.0,19800.0
Badulla,2018-12-01,64,2018,12,64.0,21.92,25.396666666666665,19.166666666666668,25.33,29.653333333333332,21.75,382.2,382.2,387.0,469.19,89.1,17.3,42.1,243.5,63.0,19800.0
Badulla,2019-01-01,79,2019,1,64.0,21.190322580645162,24.496774193548386,18.316129032258065,23.951612903225808,28.203225806451613,19.980645161290322,178.3,178.3,320.0,491.14,90.31,19.2,48.2,300.64516129032256,61.0,19800.0
Badulla,2019-02-01,68,2019,2,79.0,20.57741935483871,23.84193548387097,17.82903225806452,23.08709677419355,27.287096774193547,19.67096774193548,198.8,198.8,404.0,518.24,91.35,15.0,37.8,334.9032258064516,53.0,19800.0
Badulla,2019-03-01,73,2019,3,68.0,21.928571428571427,25.457142857142856,18.967857142857145,25.27857142857143,29.982142857142858,21.40357142857143,180.8,180.8,373.0,498.85,93.32,13.0,33.5,243.75,53.0,19800.0
Badulla,2019-04-01,45,2019,4,73.0,22.419354838709676,27.229032258064517,17.6,25.451612903225808,32.403225806451616,18.893548387096775,86.10000000000001,86.10000000000001,152.0,728.73,142.2,12.3,31.7,211.29032258064515,51.0,19800.0
Badulla,2019-05-01,41,2019,5,45.0,23.88,28.523333333333333,19.56,27.59333333333333,33.56333333333333,22.053333333333335,154.0,154.0,185.0,609.95,124.17,10.7,29.5,192.8,51.0,19800.0
Badulla,2019-06-01,88,2019,6,41.0,25.154838709677417,30.29032258064516,19.996774193548386,28.635483870967743,35.3258064516129,22.13225806451613,54.4,54.4,124.0,680.09,143.29,13.8,35.3,119.83870967741936,51.0,19800.0
Badulla,2019-07-01,113,2019,7,88.0,25.90666666666667,31.426666666666666,21.19333333333333,28.759999999999998,34.89666666666667,23.673333333333336,56.7,56.7,77.0,619.88,136.87,16.1,45.7,234.6,51.0,19800.0
Badulla,2019-08-01,144,2019,8,113.0,25.53548387096774,31.4741935483871,20.251612903225805,27.980645161290322,34.432258064516134,22.22258064516129,39.6,39.6,99.0,666.11,147.62,14.5,41.8,161.93548387096774,51.0,19800.0
Badulla,2019-09-01,126,2019,9,144.0,24.951612903225808,29.883870967741935,20.780645161290323,27.851612903225806,33.21290322580645,23.19677419354839,112.0,112.0,145.0,541.6,119.71,15.0,52.6,222.8709677419355,51.0,19800.0
Badulla,2019-10-01,230,2019,10,126.0,23.84,28.61,19.886666666666667,27.236666666666668,33.26,22.373333333333335,240.2,240.2,226.0,566.27,116.82,14.0,39.2,201.03333333333333,53.0,19800.0
Badulla,2019-11-01,490,2019,11,230.0,22.27741935483871,25.651612903225807,19.496774193548386,25.929032258064513,30.374193548387098,22.129032258064516,459.4,459.4,377.0,441.55,86.83,20.5,51.1,169.48387096774192,63.0,19800.0
Badulla,2019-12-01,425,2019,12,490.0,22.259999999999998,25.933333333333334,19.083333333333332,25.88,30.783333333333335,21.676666666666666,247.7,247.7,367.0,516.76,98.48,14.9,37.1,211.66666666666666,63.0,19800.0
Badulla,2020-01-01,230,2020,1,425.0,21.700000000000003,24.719354838709677,19.45483870967742,25.05806451612903,28.993548387096773,22.12258064516129,546.3,546.3,450.0,434.34,81.1,13.7,37.8,218.32258064516128,63.0,19800.0
Badulla,2020-02-01,91,2020,2,230.0,21.27741935483871,25.12258064516129,17.851612903225806,24.09032258064516,29.225806451612904,19.738709677419354,112.7,112.7,318.0,601.14,109.34,16.2,40.0,253.09677419354838,53.0,19800.0
Badulla,2020-03-01,33,2020,3,91.0,21.53103448275862,25.21379310344828,18.393103448275863,24.451724137931034,29.279310344827586,20.70689655172414,142.9,142.9,350.0,582.0,106.17,15.7,39.6,307.37931034482756,51.0,19800.0
Badulla,2020-04-01,9,2020,4,33.0,23.080645161290324,27.874193548387098,18.480645161290322,26.248387096774195,32.832258064516125,20.387096774193548,37.8,37.8,108.0,747.29,147.39,14.3,37.4,268.8709677419355,51.0,19800.0
Badulla,2020-05-01,15,2020,5,9.0,23.733333333333334,28.36,19.436666666666667,27.61,33.92333333333333,21.813333333333333,125.0,125.0,223.0,658.26,131.65,11.3,31.0,164.4,51.0,19800.0
Badulla,2020-06-01,30,2020,6,15.0,24.641935483870967,28.77741935483871,20.870967741935484,28.861290322580647,34.16129032258065,23.94516129032258,143.3,143.3,191.0,572.71,118.17,18.7,47.9,219.2258064516129,53.0,19800.0
Badulla,2020-07-01,23,2020,7,30.0,24.926666666666666,30.103333333333335,20.3,28.12,34.36666666666667,22.616666666666667,61.5,61.5,122.0,609.32,128.52,13.0,41.8,182.66666666666666,51.0,19800.0
Badulla,2020-08-01,21,2020,8,23.0,24.287096774193547,28.990322580645163,20.274193548387096,27.53548387096774,33.093548387096774,22.70967741935484,158.9,158.9,160.0,561.07,117.5,12.3,42.1,146.83870967741936,51.0,19800.0
Badulla,2020-09-01,14,2020,9,21.0,24.896774193548385,30.451612903225808,20.029032258064515,27.674193548387095,34.354838709677416,22.103225806451615,64.3,64.3,117.0,673.83,144.55,19.1,56.5,176.58064516129033,51.0,19800.0
Badulla,2020-10-01,12,2020,10,14.0,23.85,28.3,20.123333333333335,27.183333333333334,32.516666666666666,22.746666666666666,161.6,161.6,146.0,500.43,104.77,11.8,48.2,196.9,51.0,19800.0
Badulla,2020-11-01,17,2020,11,12.0,24.29032258064516,30.216129032258067,19.003225806451614,26.748387096774195,33.49354838709677,20.683870967741935,34.9,34.9,88.0,678.42,145.2,18.5,48.2,242.48387096774192,51.0,19800.0
Badulla,2020-12-01,30,2020,12,17.0,22.516666666666666,26.18,19.71333333333333,26.053333333333335,30.613333333333333,22.456666666666667,283.4,283.4,387.0,473.96,91.54,16.6,44.6,230.83333333333334,61.0,19800.0
Batticaloa,2010-02-01,314,2010,2,305.0,25.661290322580644,27.583870967741937,23.958064516129035,28.532258064516128,30.83225806451613,26.951612903225808,123.5,123.5,258.0,517.81,114.05,24.5,37.8,81.48387096774194,51.0,19800.0
Batticaloa,2010-03-01,202,2010,3,314.0,26.239285714285717,28.435714285714287,24.400000000000002,29.49285714285714,32.535714285714285,27.610714285714288,45.5,45.5,120.0,544.44,119.1,25.8,40.0,41.107142857142854,51.0,19800.0
Batticaloa,2010-04-01,184,2010,4,202.0,27.774193548387096,30.787096774193547,25.238709677419354,32.0258064516129,36.21612903225807,29.480645161290322,28.099999999999998,28.099999999999998,68.0,719.95,158.77,24.4,36.0,94.25806451612904,51.0,19800.0
Batticaloa,2010-05-01,48,2010,5,184.0,28.826666666666664,31.83,26.313333333333333,34.24666666666667,38.34666666666667,31.77,59.4,59.4,121.0,650.9,144.55,18.5,31.0,143.23333333333332,51.0,19800.0
Batticaloa,2010-06-01,59,2010,6,48.0,29.029032258064515,32.21290322580645,26.616129032258065,34.82258064516129,39.17741935483871,32.0,66.6,66.6,111.0,630.28,139.0,28.1,44.6,151.51612903225808,51.0,19800.0
Batticaloa,2010-07-01,59,2010,7,59.0,29.4,33.07666666666667,26.793333333333333,34.18666666666666,39.17333333333333,31.30666666666667,55.7,55.7,60.0,617.0,146.07,21.1,41.8,194.7,51.0,19800.0
Batticaloa,2010-08-01,25,2010,8,59.0,29.364516129032257,33.196774193548386,26.52258064516129,33.438709677419354,38.270967741935486,30.30322580645161,32.8,32.8,61.0,653.03,158.69,22.9,36.7,217.19354838709677,51.0,19800.0
Batticaloa,2010-09-01,4,2010,9,25.0,28.967741935483872,32.6258064516129,26.30322580645161,33.29032258064516,38.07741935483871,30.283870967741933,103.9,103.9,92.0,616.71,147.08,20.1,40.0,186.70967741935485,51.0,19800.0
Batticaloa,2010-10-01,8,2010,10,4.0,27.883333333333333,31.136666666666667,25.459999999999997,32.84,37.01,30.15,123.7,123.7,152.0,591.5600000000001,129.04,18.7,32.4,151.5,63.0,19800.0
Batticaloa,2010-11-01,13,2010,11,8.0,27.748387096774195,31.190322580645162,25.1,32.31935483870968,36.75806451612903,29.34193548387097,93.1,93.1,146.0,628.9,139.4,23.2,44.3,173.03225806451613,1.0,19800.0
Batticaloa,2010-12-01,29,2010,12,13.0,26.0,28.426666666666666,24.316666666666666,30.58,33.68333333333333,28.616666666666667,305.40000000000003,305.40000000000003,395.0,466.32,95.63,27.6,47.5,181.86666666666667,61.0,19800.0
Batticaloa,2011-01-01,31,2011,1,29.0,24.929032258064513,26.70967741935484,23.483870967741936,28.616129032258065,30.958064516129035,26.80322580645161,623.1,623.1,474.0,358.8,75.88,30.7,53.3,148.48387096774192,63.0,19800.0
Batticaloa,2011-02-01,41,2011,2,31.0,24.432258064516127,25.990322580645163,23.32903225806452,27.09032258064516,29.225806451612904,25.651612903225807,703.4,703.4,535.0,382.54,81.07,32.9,50.4,144.67741935483872,61.0,19800.0
Batticaloa,2011-03-01,104,2011,3,41.0,25.285714285714285,27.182142857142857,23.67142857142857,28.50714285714286,30.985714285714288,26.775000000000002,529.2,529.2,298.0,428.74,91.37,30.3,54.7,57.392857142857146,51.0,19800.0
Batticaloa,2011-04-01,185,2011,4,104.0,26.25483870967742,28.864516129032257,23.961290322580645,30.606451612903225,34.487096774193546,28.112903225806452,130.7,130.7,211.0,647.32,130.93,24.6,38.9,98.6774193548387,51.0,19800.0
Batticaloa,2011-05-01,141,2011,5,185.0,27.403333333333332,30.386666666666667,25.026666666666664,32.513333333333335,36.84666666666667,30.073333333333334,91.2,91.2,143.0,639.93,135.08,18.1,30.2,133.23333333333332,61.0,19800.0
Batticaloa,2011-06-01,112,2011,6,141.0,28.86774193548387,32.170967741935485,25.993548387096773,34.351612903225806,39.061290322580646,31.187096774193545,22.8,22.8,42.0,706.97,155.59,23.8,35.6,145.96774193548387,1.0,19800.0
Batticaloa,2011-07-01,53,2011,7,112.0,30.133333333333333,34.15333333333333,26.733333333333334,34.34,39.57333333333334,30.73,9.1,9.1,25.0,664.89,162.47,19.5,33.8,193.23333333333332,1.0,19800.0
Batticaloa,2011-08-01,21,2011,8,53.0,29.451612903225808,33.45161290322581,26.39032258064516,33.693548387096776,38.75806451612903,30.509677419354837,43.800000000000004,43.800000000000004,38.0,635.2,152.7,20.3,36.7,157.16129032258064,2.0,19800.0
Batticaloa,2011-09-01,35,2011,9,21.0,28.729032258064517,32.68387096774194,25.87741935483871,33.16129032258065,38.487096774193546,30.019354838709678,63.9,63.9,75.0,646.8100000000001,150.32,25.6,39.2,158.38709677419354,51.0,19800.0
Batticaloa,2011-10-01,123,2011,10,35.0,28.78666666666667,32.6,25.876666666666665,33.586666666666666,38.45,30.573333333333334,44.9,44.9,46.0,657.3,148.85999999999999,21.4,37.8,140.36666666666667,53.0,19800.0
Batticaloa,2011-11-01,289,2011,11,123.0,26.806451612903224,29.43548387096774,25.08709677419355,31.887096774193548,35.54516129032258,29.787096774193547,281.3,281.3,349.0,574.02,118.13,19.9,34.6,95.41935483870968,61.0,19800.0
Batticaloa,2011-12-01,558,2011,12,289.0,25.990000000000002,28.15,24.37,30.220000000000002,33.03333333333333,28.35666666666667,278.6,278.6,387.0,483.2,98.59,30.3,52.9,137.6,61.0,19800.0
Batticaloa,2012-01-01,263,2012,1,558.0,25.580645161290324,27.548387096774192,23.94516129032258,28.74516129032258,31.051612903225806,26.96129032258065,462.0,462.0,380.0,443.43,97.83,29.2,44.3,106.83870967741936,51.0,19800.0
Batticaloa,2012-02-01,116,2012,2,263.0,25.19677419354839,27.26774193548387,23.20967741935484,27.883870967741935,30.23225806451613,26.183870967741935,64.7,64.7,181.0,547.67,118.47,27.9,44.3,64.87096774193549,51.0,19800.0
Batticaloa,2012-03-01,91,2012,3,116.0,25.7,27.862068965517242,23.817241379310346,28.941379310344825,31.486206896551725,27.24137931034483,95.4,95.4,242.0,529.53,111.59,25.3,39.2,43.41379310344828,51.0,19800.0
Batticaloa,2012-04-01,32,2012,4,91.0,27.26774193548387,30.509677419354837,24.370967741935484,31.419354838709676,35.94193548387097,28.683870967741935,17.0,17.0,56.0,735.91,159.0,20.1,31.7,102.06451612903226,1.0,19800.0
Batticaloa,2012-05-01,35,2012,5,32.0,27.86,30.88,25.543333333333333,32.873333333333335,37.12,30.403333333333332,66.2,66.2,141.0,618.1,134.17,17.4,33.8,157.6,53.0,19800.0
Batticaloa,2012-06-01,32,2012,6,35.0,29.82903225806452,33.66129032258065,26.29032258064516,35.00645161290323,39.91290322580645,31.190322580645162,7.6,7.6,17.0,747.3,170.5,21.3,34.2,124.06451612903226,1.0,19800.0
Batticaloa,2012-07-01,11,2012,7,32.0,30.366666666666667,34.59666666666667,26.846666666666668,34.11666666666667,39.47,30.506666666666668,6.0,6.0,11.0,642.56,165.65,26.1,40.0,198.7,2.0,19800.0
Batticaloa,2012-08-01,21,2012,8,11.0,29.674193548387095,33.65161290322581,26.416129032258063,33.66451612903226,38.88709677419355,30.17096774193548,34.2,34.2,32.0,672.08,164.54,24.1,39.2,187.83870967741936,1.0,19800.0
Batticaloa,2012-09-01,7,2012,9,21.0,29.42258064516129,33.49354838709677,26.219354838709677,33.26774193548387,38.596774193548384,29.925806451612903,26.6,26.6,37.0,659.65,164.24,25.6,41.8,174.51612903225808,2.0,19800.0
Batticaloa,2012-10-01,26,2012,10,7.0,28.983333333333334,33.03666666666667,25.966666666666665,33.62,38.81333333333334,30.503333333333334,52.1,52.1,58.0,648.04,150.87,22.1,36.0,146.66666666666666,2.0,19800.0
Batticaloa,2012-11-01,36,2012,11,26.0,26.864516129032257,29.519354838709678,24.925806451612903,31.161290322580644,34.79032258064516,29.1,299.7,299.7,325.0,549.27,119.68,46.0,71.6,165.19354838709677,61.0,19800.0
Batticaloa,2012-12-01,47,2012,12,36.0,26.0,28.313333333333333,24.38,30.313333333333333,33.413333333333334,28.516666666666666,247.1,247.1,334.0,482.33,99.72,27.5,41.8,200.6,61.0,19800.0
Batticaloa,2013-01-01,52,2013,1,47.0,25.4,27.238709677419354,23.93548387096774,29.009677419354837,31.46451612903226,27.374193548387098,401.9,401.9,413.0,423.65,88.93,29.1,47.5,87.12903225806451,51.0,19800.0
Batticaloa,2013-02-01,74,2013,2,52.0,25.4,27.0,24.148387096774194,27.848387096774193,29.79032258064516,26.570967741935487,541.9,541.9,292.0,438.1,103.32,26.9,42.8,81.96774193548387,51.0,19800.0
Batticaloa,2013-03-01,93,2013,3,74.0,25.90357142857143,27.849999999999998,24.103571428571428,29.457142857142856,32.17142857142857,27.732142857142858,123.6,123.6,228.0,496.90999999999997,105.21000000000001,23.6,43.2,54.5,51.0,19800.0
Batticaloa,2013-04-01,67,2013,4,93.0,26.903225806451612,29.05806451612903,24.94516129032258,31.48709677419355,34.86774193548387,29.509677419354837,130.2,130.2,228.0,624.74,130.15,22.6,35.3,78.3225806451613,51.0,19800.0
Batticaloa,2013-05-01,79,2013,5,67.0,28.686666666666667,31.759999999999998,26.126666666666665,33.85,38.28333333333333,31.323333333333334,32.0,32.0,86.0,693.74,154.43,21.8,32.8,137.4,1.0,19800.0
Batticaloa,2013-06-01,48,2013,6,79.0,29.22258064516129,32.6,26.448387096774194,34.648387096774194,39.4483870967742,31.519354838709678,56.8,56.8,73.0,658.46,147.93,23.4,40.0,159.0,2.0,19800.0
Batticaloa,2013-07-01,32,2013,7,48.0,29.386666666666667,33.156666666666666,26.63,32.82,37.413333333333334,30.05666666666667,17.0,17.0,29.0,581.4,154.61,30.3,47.5,237.4,51.0,19800.0
Batticaloa,2013-08-01,26,2013,8,32.0,29.438709677419357,33.61290322580645,26.374193548387098,33.061290322580646,38.49354838709677,29.780645161290323,21.5,21.5,26.0,627.64,158.10999999999999,21.6,40.0,211.74193548387098,2.0,19800.0
Batticaloa,2013-09-01,19,2013,9,26.0,29.103225806451615,33.377419354838715,25.98709677419355,32.958064516129035,38.229032258064514,29.641935483870967,28.6,28.6,48.0,678.54,166.27,29.9,49.0,136.83870967741936,51.0,19800.0
Batticaloa,2013-10-01,22,2013,10,19.0,28.646666666666665,32.53,25.673333333333336,33.096666666666664,37.91,29.990000000000002,29.0,29.0,55.0,617.65,142.37,24.4,39.6,161.6,51.0,19800.0
Batticaloa,2013-11-01,14,2013,11,22.0,28.258064516129032,31.76451612903226,25.358064516129033,32.854838709677416,37.28387096774193,29.86774193548387,91.6,91.6,125.0,642.41,144.31,23.4,37.1,157.67741935483872,51.0,19800.0
Batticaloa,2013-12-01,30,2013,12,14.0,26.123333333333335,28.459999999999997,24.133333333333333,30.029999999999998,33.00333333333334,27.873333333333335,114.2,114.2,329.0,529.06,110.6,27.2,44.6,156.43333333333334,51.0,19800.0
Batticaloa,2014-01-01,43,2014,1,30.0,25.216129032258067,26.838709677419356,23.903225806451612,27.741935483870968,29.57741935483871,26.309677419354838,476.2,476.2,375.0,401.61,93.05,29.5,47.5,137.06451612903226,51.0,19800.0
Batticaloa,2014-02-01,66,2014,2,43.0,24.983870967741936,26.674193548387095,23.63225806451613,27.648387096774194,29.703225806451613,26.24516129032258,177.3,177.3,397.0,462.82,99.38,28.0,47.9,94.6774193548387,51.0,19800.0
Batticaloa,2014-03-01,147,2014,3,66.0,25.732142857142858,27.889285714285712,23.603571428571428,28.610714285714288,31.63214285714286,26.735714285714288,34.2,34.2,170.0,559.47,119.83,24.5,37.4,45.17857142857143,51.0,19800.0
Batticaloa,2014-04-01,92,2014,4,147.0,26.883870967741935,29.35483870967742,24.783870967741933,30.44193548387097,33.57741935483871,28.4741935483871,47.5,47.5,137.0,667.5699999999999,146.83,24.1,37.8,63.354838709677416,51.0,19800.0
Batticaloa,2014-05-01,117,2014,5,92.0,28.27,31.48,25.4,33.193333333333335,37.43,30.523333333333333,49.5,49.5,90.0,683.71,150.63,19.2,31.7,116.5,51.0,19800.0
Batticaloa,2014-06-01,97,2014,6,117.0,28.480645161290322,31.406451612903226,26.08709677419355,34.08064516129032,38.26774193548387,31.42258064516129,103.3,103.3,116.0,650.89,140.12,23.0,42.5,139.0,51.0,19800.0
Batticaloa,2014-07-01,60,2014,7,97.0,30.44,34.39333333333333,27.416666666666668,34.31666666666667,39.45,31.14333333333333,14.8,14.8,29.0,671.11,176.02,28.2,52.9,223.16666666666666,1.0,19800.0
Batticaloa,2014-08-01,22,2014,8,60.0,30.541935483870965,34.68387096774194,27.480645161290322,33.667741935483875,38.88709677419355,30.506451612903227,5.1,5.1,13.0,670.76,185.5,32.8,50.8,237.67741935483872,1.0,19800.0
Batticaloa,2014-09-01,15,2014,9,22.0,28.70967741935484,32.47096774193548,26.1,33.12580645161291,37.96451612903226,30.14516129032258,68.8,68.8,83.0,647.15,150.52,20.2,38.9,186.4516129032258,51.0,19800.0
Batticaloa,2014-10-01,40,2014,10,15.0,28.290000000000003,31.836666666666666,25.543333333333333,33.083333333333336,38.03666666666666,29.946666666666665,85.8,85.8,92.0,666.5,147.26,20.0,31.7,155.06666666666666,51.0,19800.0
